ray_id,x0,y0,z0,x1,y1,z1
0,-5.201647051482847,-6.979796067950823,0.9797140526741788,-5.8119218981551315,-11.942412778066476,0.9797140526741788
1,-5.201647051482847,-6.979796067950823,0.9797140526741788,-10.164263761598502,-6.369521221278539,0.9797140526741788
2,-5.201647051482847,-6.979796067950823,0.9797140526741788,-0.2390303413671928,-7.590070914623108,0.9797140526741788
3,-5.201647051482847,-6.979796067950823,0.9797140526741788,-5.6331765339524,-10.488895996103277,4.515247958606917
4,-5.201647051482847,-6.979796067950823,0.9797140526741788,-5.6331765339524,-10.488895996103277,-2.555819853258559
